
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
2026-04-27 23:26:15 [http-nio-8081-exec-6] INFO  p.a.s.stresstest.StressTestService - [stress-test] sample row | numcompte=10183440020 soldeconvertie=170045963.36 soldeorigine=259233 cumulmvtdb=0 cumulmvtcr=259233 dateValue=2025-07-31 actifFact=1 actifContrat=null
2026-04-27 23:26:16 [http-nio-8081-exec-6] INFO  p.a.s.stresstest.StressTestService - [stress-test] adjustment balanceAdjustments[0]#0 | op=ADD field=soldeconvertie value=4184.528535564854 matchedRows=3124 firstMatch(numcompte=10102000110, before=-2092502.83, after=-2088318.301464435146)
2026-04-27 23:26:16 [http-nio-8081-exec-6] INFO  p.a.s.stresstest.StressTestService - [stress-test] adjustment balanceAdjustments[1]#1 | op=SUBTRACT field=soldeconvertie value=7.32 matchedRows=136626 firstMatch(numcompte=11002730026, before=243788.00, after=243780.68)
2026-04-27 23:26:16 [http-nio-8081-exec-6] INFO  p.a.s.stresstest.StressTestService - [stress-test] balance adjustments applied | impactedRows=137250 affectedFields=[soldeconvertie] positiveDelta=13072467.145104603896 negativeDelta=1000102.320000000000
2026-04-27 23:27:20 [http-nio-8081-exec-4] INFO  p.a.s.stresstest.StressTestService - ==============================================================
2026-04-27 23:27:20 [http-nio-8081-exec-4] INFO  p.a.s.stresstest.StressTestService - [stress-test] START simulate | method=BALANCE referenceDate=2025-07-31
2026-04-27 23:27:20 [http-nio-8081-exec-4] INFO  p.a.s.stresstest.StressTestService - [stress-test] scope | parameters=50 ratios=28
2026-04-27 23:27:22 [http-nio-8081-exec-4] INFO  p.a.s.stresstest.StressTestService - [stress-test] loaded 174225 fact rows for referenceDate=2025-07-31
2026-04-27 23:27:22 [http-nio-8081-exec-4] INFO  p.a.s.stresstest.StressTestService - [stress-test] sample row | numcompte=11001480007 soldeconvertie=-3562741.00 soldeorigine=-3562741 cumulmvtdb=0 cumulmvtcr=162432 dateValue=2025-07-31 actifFact=0 actifContrat=0
2026-04-27 23:27:23 [http-nio-8081-exec-4] INFO  p.a.s.stresstest.StressTestService - [stress-test] adjustment balanceAdjustments[0]#0 | op=ADD field=soldeconvertie value=320.135185659 matchedRows=3124 firstMatch(numcompte=10102000110, before=-2092502.83, after=-2092182.694814341)
2026-04-27 23:27:23 [http-nio-8081-exec-4] INFO  p.a.s.stresstest.StressTestService - [stress-test] adjustment balanceAdjustments[1]#1 | op=SUBTRACT field=soldeconvertie value=7.32 matchedRows=136626 firstMatch(numcompte=11001480007, before=-3562741.00, after=-3562748.32)
2026-04-27 23:27:23 [http-nio-8081-exec-4] INFO  p.a.s.stresstest.StressTestService - [stress-test] balance adjustments applied | impactedRows=137250 affectedFields=[soldeconvertie] positiveDelta=1000102.319998716 negativeDelta=1000102.320000000
